price,artist,title,image,source
7500.000000000001,Brian Keith Stephens,Coming back for more,2488.jpeg,artsy
8660.254037844386,Sara Anstis,Limpet,2489.jpeg,artsy
49999.99999999999,Emil Lukas,#1851 Behaviour of Soot,2490.jpeg,artsy
8999.999999999998,Brian Keith Stephens,Remember Us,2491.jpeg,artsy
2249.9999999999995,Patricia McParlin, Celtic Song I,2492.jpeg,artsy
1260.0,Michelle Sakhai,Komorebi,2493.jpeg,artsy
5099.999999999999,Jia Yuan Hua,Chaos and Order No.5,2494.jpeg,artsy
2499.9999999999995,Johnny DeFeo,Golden Room  Ohio Pass  October 1st,2495.jpeg,artsy
1000.0,Amber Goldhammer,Watching The Winter Festival,2496.jpeg,artsy
2499.9999999999995,Dina Brodsky,Cardinal 3,2497.jpeg,artsy
7500.000000000001,Brian Keith Stephens,Don't buy me roses,2498.jpeg,artsy
9815.814790428767,Mist,Time Capsule,2499.jpeg,artsy
16800.00000000002,Yin Kun,U-Lock,2500.jpeg,artsy
1199.9999999999995,Scott Woodard,"""Silence"" Sepia-Toned Abstract Figurative Surrealist Man with Dog Portrait",2501.jpeg,artsy
1998.0,Noemi Durighello,Alphabet (triptych no. 5),2502.jpeg,artsy
17000.000000000007,Josef Kote,Salty Fragrance,2503.jpeg,artsy
10544.999999999996,Achille Perilli,La sommità della profondità  ( The top of the depth ),2504.jpeg,artsy
5900.000000000001,Max Kremer,"""Boulders 2"" Contemporary Dark Blue & White Abstract Foliage Landscape Painting",2505.jpeg,artsy
11000.000000000007,Rose Electra Harris,Swan Plant,2506.jpeg,artsy
2399.9999999999995,Mia Sandhu,Waxing and Waning 13,2507.jpeg,artsy
24989.999999999978,Alexandra Nechita,Help Me with my Memories I,2508.jpeg,artsy
1665.0000000000007,Kazimieras Brazdžiūnas,Mr. Bacchus,2509.jpeg,artsy
10544.999999999996,Jisbar,Imagine Lennon King,2510.jpeg,artsy
1500.0000000000005,Max Kremer,"""Petals"" Contemporary Orange & White Abstract Foliage Landscape Painting",2511.jpeg,artsy
4999.999999999999,Paul Fägerskiöld,Untitled,2512.jpeg,artsy
1350.0,Max Kremer,"""Stems"" Contemporary Green & White Abstract Foliage Landscape Painting",2513.jpeg,artsy
14000.000000000005,David Spiller,All My Loving,2514.jpeg,artsy
24999.999999999993,Natasha Law,Pieces of You Four ,2515.jpeg,artsy
8658.0,SPYK,Denis,2516.jpeg,artsy
1989974.8742132417,Yayoi Kusama,Dots Obsession - T.W.KEV,2517.jpeg,artsy
10825.317547305483,Ian Rayer-Smith,Portal 4,2518.jpeg,artsy
599.9999999999997,Kirstie Tebbs,Energy 1,2519.jpeg,artsy
4499.999999999998,Chip Haggerty,Map No. 3,2520.jpeg,artsy
14000.000000000005,Martine Johanna,Venus in a Mirror,2521.jpeg,artsy
1799.9999999999998,Kathie Olivas,Flora Divination,2522.jpeg,artsy
1449.9999999999998,Leon Grossmann,Diptych White Yellow Abstract Painting. Will you be free. Lemon Morning. Neon Yellow  Yellow  Blue  White  Grey  Pink  Rosa  Green  Large  Gestural  Textured  Minimalism  joyfull  Vibrant  Bold  Colorful,2523.jpeg,artsy
1887.000000000001,Jean Bosphore,Corentin et Rayures Roses,2524.jpeg,artsy
16000.00000000001,Hannah Lupton Reinhard,Winter Scarf,2525.jpeg,artsy
30398.601941536723,Angelo Accardi,Expressions ,2526.jpeg,artsy
11400.000000000004,Juan Bernal, Falling,2527.jpeg,artsy
40000.00000000001,Jo Smail,Black Egg Hatches,2528.jpeg,artsy
95.00000000000001,Christian Jodin,Spring Butterflies,2529.jpeg,artsy
61031.24999999997,RETNA,Spray Paint on Econoline Van (Passenger Door),2530.jpeg,artsy
2441.9999999999995,Lise Zia,Dissatisfaction,2531.jpeg,artsy
173205.08075688776,Will Cotton,The Cowboy,2532.jpeg,artsy
1110.0,Cope 2,Out to bomb,2533.jpeg,artsy
3000.0000000000014,Ian Ferguson (Hydeon),The Conductor,2534.jpeg,artsy
6799.999999999997,Anne Siems,Boy with Calendula,2535.jpeg,artsy
13874.999999999995,Jisbar,Mona Lisa MMOC,2536.jpeg,artsy
10989.000000000007,Nick Walker,Born 2 Bomb,2537.jpeg,artsy
24000.00000000002,Ivan Seal,Amanda,2538.jpeg,artsy
122100.0000000001,Aboudia,sans titre,2539.jpeg,artsy
5499.999999999997,Kevin Earl Taylor,Contraption,2540.jpeg,artsy
34000.00000000002,Mary McDonnell,Purple Haze,2541.jpeg,artsy
61237.24356957945,Matt Kleberg,Cast (Family Portrait),2542.jpeg,artsy
2499.9999999999995,Kelly Grace,A Nice Place To Visit,2543.jpeg,artsy
12210.00000000001,Ben Eine,You Me Them Everybody - XL,2544.jpeg,artsy
3000.0000000000014,Patricio Gonzalez Bezanilla,Sea of Needs 03,2545.jpeg,artsy
4562.499999999999,Anne Russinof,Boundary Issues (Abstract painting),2546.jpeg,artsy
3500.000000000002,Alan Fears,Two Smoothies,2547.jpeg,artsy
24000.00000000002,Samuel Bak,Basic,2548.jpeg,artsy
14000.000000000005,Manyaku Mashilo,I am New here,2549.jpeg,artsy
1831.5000000000002,Simone Bellusci,Quase noite,2550.jpeg,artsy
11400.000000000004,Deborah Segun,It's a process,2551.jpeg,artsy
38451.52792802909,Hsiao Chin 蕭勤,Yuen,2552.jpeg,artsy
14892.212730148607,Aneta Kajzer,Frau in Flammen,2553.jpeg,artsy
52000.00000000004,Carl Holty,Untitled #161,2554.jpeg,artsy
5549.999999999999,SSTAGIONI,Inception,2555.jpeg,artsy
35000.0,Hans Hofmann,Untitled,2556.jpeg,artsy
94350.00000000004,Dan Walsh,Untitled (Yellow),2557.jpeg,artsy
2441.9999999999995,Moana Van Der Maesen,To'a nehenehe,2558.jpeg,artsy
1331.9999999999995,Stanislav Pamukchiev,Body I,2559.jpeg,artsy
7000.000000000002,Nelson De La Nuez,From Paris with Love,2560.jpeg,artsy
20976.176963403042,SEUNG-YOON CHOI 최승윤,The world & us-2022-1,2561.jpeg,artsy
45000.00000000003,Cleve Gray,Considering All Possible Worlds (2),2562.jpeg,artsy
15000.000000000004,Jennifer Marman and Daniel Borins,Hey Dude,2563.jpeg,artsy
18000.000000000015,Michael Carson,"""Blind Date""",2564.jpeg,artsy
3949.999999999999,Peter Mars,Elizabeth Everlasting ,2565.jpeg,artsy
10000.0,Grace Metzler,Jesus loves lesbians,2566.jpeg,artsy
79950.00000000004,Alec Monopoly,ATM MONOPOLY,2567.jpeg,artsy
11000.000000000007,Du Kun,Bellied sails ride the waves,2568.jpeg,artsy
155400.0000000001,Aboudia,Baramôgô Krakra,2569.jpeg,artsy
8250.000000000002,Julian Opie,View from my Bedroom Window,2570.jpeg,artsy
55000.00000000004,Yigal Ozeri,Yellow Sky Diner; Americana,2571.jpeg,artsy
12000.000000000007,Masaaki Yamada,Work D.P. 244,2572.jpeg,artsy
496407.09100495337,Zoran Mušič,Motif végétal - motif végétal - changement de saison (triptyque),2573.jpeg,artsy
28000.000000000015,Louisa Chase,Untitled (Spiders),2574.jpeg,artsy
6500.000000000002,Josh Agle (Shag),Self Portrait with Black Liquid,2575.jpeg,artsy
825.0000000000001,Peter Clarke,Spirits of the Campo,2576.jpeg,artsy
16095.000000000016,Arman,Empreintes de Violon Orange,2577.jpeg,artsy
15000.000000000004,Patrick Dean Hubbell,Waiting To Be Let Free From The Gaze,2578.jpeg,artsy
120000.00000000007,Armand Guillaumin,Gelée blanche à Crozant,2579.jpeg,artsy
3219.0000000000005,Pau Escat,Untitled,2580.jpeg,artsy
4375.000000000001,Maxwell Olisedeme,Fruity and Delicious,2581.jpeg,artsy
2499.9999999999995,Yam Shalev,Beers and Cigarettes,2582.jpeg,artsy
2441.9999999999995,Giorgio Mussati,Dali - Popping,2583.jpeg,artsy
4000.000000000001,Brett Amory,Ideal Hosiery,2584.jpeg,artsy
3899.999999999999,Jonas Fisch,Just A Game,2585.jpeg,artsy
22500.00000000001,Dominic J. Lopez,Vice,2586.jpeg,artsy
61237.24356957945,Birger Sandzén,The Portal (Garden of the Gods  Colorado),2587.jpeg,artsy
15000.000000000004,Shima Shanti,Silent Shadows,2588.jpeg,artsy
720.0000000000001,Nobuko Sugio,Soundscape,2589.jpeg,artsy
1199.9999999999995,Avner Chaim,GS 4 ,2590.jpeg,artsy
463.00000000000017,yunnGold,Water Dance,2591.jpeg,artsy
3996.0000000000005,SSTAGIONI,Lucid Dreaming,2592.jpeg,artsy
4599.999999999998,Nobuko Sugio,Insects chirping in the morning,2593.jpeg,artsy
3996.0000000000005,SSTAGIONI,Passion,2594.jpeg,artsy
7899.999999999999,Masaaki Yamada,E.p.103,2595.jpeg,artsy
10249.999999999996,James Austin Murray,A Kick Against The Pricks,2596.jpeg,artsy
1554.0000000000007,Jomary Bierenbroodspot,Passion,2597.jpeg,artsy
9499.999999999996,Brett Amory,Yonah Shimmel,2598.jpeg,artsy
5549.999999999999,Ryan Crotty,Fata Morgana,2599.jpeg,artsy
48989.79485566358,Ed Mell,Untitled,2600.jpeg,artsy
34641.01615137756,Peter Tunney,Whiskey Tango Foxtrot,2601.jpeg,artsy
4799.999999999999,Jonas Fisch,Coin Shooter,2602.jpeg,artsy
8000.000000000004,Brianna Rose Brooks,city adaptations,2603.jpeg,artsy
9499.999999999996,Hannah Hughes,Jawbone Canyon ,2604.jpeg,artsy
2199.9999999999995,David E. Morris,Meet Me at the Bog,2605.jpeg,artsy
42180.00000000001,Antonio Saura,Mounting nº4,2606.jpeg,artsy
43750.0,Julian Opie,Isabella 4,2607.jpeg,artsy
39848.99999999998,Tyna Adebowale,As It was: As It Is.,2608.jpeg,artsy
2895.0000000000014,Carl Schlademan,A Ray of Hope,2609.jpeg,artsy
3399.999999999998,Jonas Fisch,Electric Jimi,2610.jpeg,artsy
4884.0,Twoflü,Power True Moon,2611.jpeg,artsy
60000.00000000003,Emily Kame Kngwarreye,My Country Bush Yam,2612.jpeg,artsy
1599.9999999999993,Oscar Barra,Somos aqua,2613.jpeg,artsy
874.9999999999999,Lisa Levina,Tropical Deep Diving,2614.jpeg,artsy
3841.874542459711,Wendeline S. Matson,Tallgrass Prairie,2615.jpeg,artsy
32999.99999999997,America Martin,Women in Gray Triptych,2616.jpeg,artsy
70000.00000000001,Patrick Wilson,Cross - Town Rivals,2617.jpeg,artsy
2199.9999999999995,Vigdis Elisabeth Feldt,Evening walk at Viste each ,2618.jpeg,artsy
8000.000000000004,Yin Kun,Chinese Baby -Smoke,2619.jpeg,artsy
166500.00000000006,Gérard Schneider,Opus 58 E,2620.jpeg,artsy
3330.000000000002,Carina Söderström,Mother's choise ,2621.jpeg,artsy
32999.99999999997,Wang Dongling 王冬龄,LI Bai  ‘Invitation to Wine’  Entangled Script,2622.jpeg,artsy
4999.999999999999,Josh Jefferson,Wavy Big Bird ,2623.jpeg,artsy
66924.34769947332,Philippe Decrauzat,Forcing Meaning To The Edge I,2624.jpeg,artsy
2800.0000000000014,Z the Rat (Zeinab Diomande),Shadow Girl  The Adrenaline Was High  The Room Was Hot ,2625.jpeg,artsy
12000.000000000007,Tosin Kalejaye,"""Yard of Hope II""",2626.jpeg,artsy
3099.9999999999995,David Esquivel,Gain Of Honesty,2627.jpeg,artsy
888.0000000000005,Ludovic Isidore,Terra IV,2628.jpeg,artsy
74000.00000000001,Monique Frydman,Sans titre,2629.jpeg,artsy
6104.999999999997,Marek Okrassa,Ice Rink. Circle,2630.jpeg,artsy
3799.9999999999995,John Copeland,Untitled,2631.jpeg,artsy
40000.00000000001,Jered Sprecher,Invisible as Music,2632.jpeg,artsy
12000.000000000007,Francine Tint,Narcissus,2633.jpeg,artsy
299699.99999999977,Robert Combas,Les belles fleurs bleues  la tapisserie et la tête de veau,2634.jpeg,artsy
4499.999999999998,Purvis Young,FINAL VOYAGE,2635.jpeg,artsy
6931.947778222225,Mambo,Intensity,2636.jpeg,artsy
19225.763964014543,Alicia Viebrock,i think my friends all gave up on me,2637.jpeg,artsy
13594.66807244664,Alicia Viebrock,Tunnelvision,2638.jpeg,artsy
4125.000000000001,John Hammond,Towards The Garden  Giverny,2639.jpeg,artsy
3500.0000000000005,Seek One,Birkin,2640.jpeg,artsy
750.0000000000001,Danny Brown,Baby Birkin,2641.jpeg,artsy
474.9999999999998,Nancy Monk,Winter,2642.jpeg,artsy
5199.999999999998,Angus Wilson,Serene Majesty ,2643.jpeg,artsy
315911.53825082135,Hans Hartung,T1975-H25,2644.jpeg,artsy
7200.000000000001,Lisa Pressman,The Journey,2645.jpeg,artsy
34000.00000000002,Sol LeWitt,Untitled,2646.jpeg,artsy
16800.00000000002,Lídia Masllorens,Untitled III,2647.jpeg,artsy
14662.591626312174,Ilidio Candja Candja,Untitled,2648.jpeg,artsy
187500.00000000003,Jean-Léon Gérôme,Lion aux Aguets ,2649.jpeg,artsy
16650.000000000007,Bernard Schultze,Blaue Welten,2650.jpeg,artsy
549.9999999999998,Jack Graves III,Rosie Huntington-Whiteley Icon IV,2651.jpeg,artsy
868.7499999999998,Preston Paperboy,M.Ali #12/15,2652.jpeg,artsy
8660.254037844386,Daniela Garcia Hamilton,El Bautizo,2653.jpeg,artsy
78000.00000000007,Lui Shou Kwan 呂壽琨,Lin Fa Shan  Hong Kong,2654.jpeg,artsy
23000.00000000001,Chris Hayman,Call of Spring,2655.jpeg,artsy
11180.33988749895,Benjamin Murphy,Yang Flower,2656.jpeg,artsy
7200.000000000001,Clarisa Barros,Mirada al Presente,2657.jpeg,artsy
400.0000000000001,Morgan Auten Smith,Learning to Make Spells 2,2658.jpeg,artsy
34689.05396519201,Yigal Ozeri,Untitled; A New York Story,2659.jpeg,artsy
4000.000000000001,Craig Cameron-Mackintosh,Celestial Code,2660.jpeg,artsy
4874.999999999999,Stephen Forbes,Trace ,2661.jpeg,artsy
1150.0000000000002,Jonas Fisch,Board With Exact Fare,2662.jpeg,artsy
10488.08848170152,SEUNG-YOON CHOI 최승윤,Cross-section of Start-2022-6,2663.jpeg,artsy
14790.199457749037,Genevieve Cohn,Harvest,2664.jpeg,artsy
43290.00000000004,Cornelius Völker,Schwimmer,2665.jpeg,artsy
4998.999999999998,DEB (b. 1979),untitled,2666.jpeg,artsy
111000.00000000001,Gérard Schneider,Opus 12 E,2667.jpeg,artsy
24975.000000000015,Bernard Aubertin,Dessin de Feu (R 59),2668.jpeg,artsy
2925.0000000000005,Patricia McParlin,Tower of Song,2669.jpeg,artsy
10900.000000000004,Jia Yuan Hua,Chaos and Order No.6,2670.jpeg,artsy
1599.9999999999993,Charles Buckley,This Drummer,2671.jpeg,artsy
2199.9999999999995,Kelly Bjork,I'm Still Trying  David,2672.jpeg,artsy
7437.000000000001,Luca Bellandi,Les fleurs du baroque,2673.jpeg,artsy
19225.763964014543,Anna Virnich,Untitled #127,2674.jpeg,artsy
21495.057571451165,Onemizer,Spider-man,2675.jpeg,artsy
2399.9999999999995,Marlon Portales,Apple Bed,2676.jpeg,artsy
1665.0000000000007,Minjoo Kim,I Found You,2677.jpeg,artsy
2800.0000000000014,Era Leisner,Mink coat,2678.jpeg,artsy
10000.0,JAZZ,Holy Ghost Fire 33,2679.jpeg,artsy
11000.000000000007,Makiko Kudo,Dish for dinner,2680.jpeg,artsy
8880.000000000005,Aleksandra Szewczuk,Mental State 21/1,2681.jpeg,artsy
94350.00000000004,Gérard Schneider,Opus 495,2682.jpeg,artsy
2700.0000000000005,Max Kremer,"""Waves"" Contemporary Pink & White Abstract Foliage Landscape Painting",2683.jpeg,artsy
5771.999999999998,Diego Benéitez,El aprendizaje de vivir,2684.jpeg,artsy
1193.7500000000002,Caroline McMillan, Passing Shower,2685.jpeg,artsy
4661.999999999999,Ludovic Isidore,There's not much head,2686.jpeg,artsy
13874.999999999995,Thomas Zitzwitz,Untitled,2687.jpeg,artsy
12000.000000000007,Entang Wiharso,Blue Lotus Bouquet with American Totem,2688.jpeg,artsy
49999.99999999999,Jim Shaw,Octopus,2689.jpeg,artsy
9928.14182009907,Anouk Lamm Anouk,Lesbian Jazz No. 39,2690.jpeg,artsy
721.5000000000003,qiyi ma,Full of full,2691.jpeg,artsy
4440.000000000002,Sandra Strele,Exhibitions that never happened: Thickets XXI,2692.jpeg,artsy
49999.99999999999,RETNA,Don’t Worry About Me,2693.jpeg,artsy
3000.0000000000014,Le BohemianMuse,Reverie,2694.jpeg,artsy
16500.000000000015,Nicholas Wilton,Yellow Charm,2695.jpeg,artsy
13000.000000000005,Deborah Segun,Essence,2696.jpeg,artsy
19980.00000000002,Franco Angeli,Senza Titolo,2697.jpeg,artsy
6799.999999999997,Clarisa Barros,24 de Febrero 2022,2698.jpeg,artsy
10000.0,Willard Dixon,Ocean Beach,2699.jpeg,artsy
4999.999999999999,Armand Boua,Young people from Yopougon Gesco Abidjan – Jeune femme,2700.jpeg,artsy
17000.000000000007,Yves Scherer,Untitled (Spring),2701.jpeg,artsy
27500.000000000015,Jonni Cheatwood,Table Side Carpal Tunnel,2702.jpeg,artsy
75000.00000000001,Carl Holty,Untitled #1600,2703.jpeg,artsy
4994.999999999998,ICY and SOT,Social Chaos ( Blue),2704.jpeg,artsy
11100.000000000002,Anjel,Odyse,2705.jpeg,artsy
7200.000000000001,America Martin,Rain in The Canyon,2706.jpeg,artsy
30000.00000000001,John Wesley,Police officers  off duty,2707.jpeg,artsy
10000.0,Brett Amory,Waiter #13,2708.jpeg,artsy
90000.00000000007,Paul Thek,Untitled,2709.jpeg,artsy
12000.000000000007,Onemizer,Walkman,2710.jpeg,artsy
15000.000000000004,VAHAN ROUMELIAN,Pure Solar Energy,2711.jpeg,artsy
400.0000000000001,Morgan Auten Smith,Learning to Make Spells 3,2712.jpeg,artsy
5800.000000000001,Callum Francis,New Dance,2713.jpeg,artsy
449.99999999999983,Jack Graves III,Jet Fighter Icon,2714.jpeg,artsy
130.00000000000006,rogelio perez cano,untitled,2715.jpeg,artsy
75480.00000000006,Hermann Nitsch,Pour Painting  Untitled,2716.jpeg,artsy
2450.000000000001,Kolawole Samson Oluwadare,Self believer ,2717.jpeg,artsy
9068.7,Montse Valdés,1-10-13,2718.jpeg,artsy
24999.999999999993,Patrick Dean Hubbell,We Are More Than Just A Relic for Western Art  We Are Here,2719.jpeg,artsy
599.9999999999997,Tinatin Chkhikvishvili,Fox Terrier in the Interior,2720.jpeg,artsy
599249.5306631457,Christopher Wool,Untitled,2721.jpeg,artsy
277.49999999999994,Carmen Aztibia,Untitled,2722.jpeg,artsy
13266.499161421609,Genevieve Cohn,Heavy but Held,2723.jpeg,artsy
32374.725141690415,Joan Hernández Pijuan,Series Ocre ,2724.jpeg,artsy
219.99999999999997,Frédérique Cantais,Manif,2725.jpeg,artsy
3885.000000000001,Wasted Rita,a sincere and unironic gratitude list,2726.jpeg,artsy
15732.132722552284,SEUNG-YOON CHOI 최승윤,Cross-section of Start-2022-7,2727.jpeg,artsy
13800.000000000013,Carole Eisner,Scali,2728.jpeg,artsy
16650.000000000007,Christopher Lehmpfuhl,Englischer Garten,2729.jpeg,artsy
35000.0,Marcia Hafif,Yellow Steps (Italian Painting Nr. 52),2730.jpeg,artsy
4440.000000000002,Carina Söderström,Warmer,2731.jpeg,artsy
5400.000000000001,Greet Helsen,Cliffs,2732.jpeg,artsy
1331.9999999999995,Victoria Mellifera Jarošová,A miracle named bee,2733.jpeg,artsy
2199.9999999999995,Kathie Olivas,Lucky,2734.jpeg,artsy
10000.000000000004,Ed Chapman,Madonna,2735.jpeg,artsy
2800.0000000000014,Pure Evil,Marilyn Glam,2736.jpeg,artsy
3500.0000000000005,Budd Hopkins,Green & Red Stripe & White,2737.jpeg,artsy
555.0,Eva Goubin,Little Mermaid,2738.jpeg,artsy
2220.0000000000005,Jomary Bierenbroodspot,New beginnings,2739.jpeg,artsy
14000.000000000005,Christine Wang,Bitcoin monk ,2740.jpeg,artsy
13699.999999999996,Debra Cartwright,ManifestDestiny,2741.jpeg,artsy
8000.000000000004,Young Lim Lee,Melting Clock,2742.jpeg,artsy
555.0,Eva Goubin,Musician,2743.jpeg,artsy
555.0,Eva Goubin,Kenny,2744.jpeg,artsy
18000.000000000015,Lowell Nesbitt,XI Crocus Hyridus Hort,2745.jpeg,artsy
30000.00000000001,Vladimir Cora,Viva Chavez,2746.jpeg,artsy
10825.317547305483,Ian Rayer-Smith,Long shot silhouettes,2747.jpeg,artsy
350.0,Ekaterina Popova,Smell the Plants,2748.jpeg,artsy
80000.00000000003,Ilya Bolotowsky,Untitled,2749.jpeg,artsy
9286.926294528239,Jon Kraja,Symphony of Mockery,2750.jpeg,artsy
1043.7499999999998,Patricia McParlin,Winter Watching,2751.jpeg,artsy
3600.0,Amber Goldhammer,Teddy Bear Snuggles,2752.jpeg,artsy
1665.0000000000007,Maja Krstic Art Diary,Heartbeat,2753.jpeg,artsy
27189.336144893285,Bernard Aubertin,Dessin de feu,2754.jpeg,artsy
638.2500000000002,Caroline Lemoine,Fille en fleurs,2755.jpeg,artsy
34000.00000000002,Lloyd Martin,Blue-Rinthine,2756.jpeg,artsy
10500.000000000005,Armand Boua,Young people from Yopougon Gesco Abidjan – Deux amis I,2757.jpeg,artsy
675.0000000000001,Peter Clarke, Fresco Avia ,2758.jpeg,artsy
2774.9999999999995,Maja Krstic Art Diary,Bonded,2759.jpeg,artsy
44721.359549995796,SEEN,Wolverine,2760.jpeg,artsy
1775.9999999999993,Jean Bosphore,Le Mot,2761.jpeg,artsy
16000.00000000001,Robert Mars,Rocker Kate,2762.jpeg,artsy
60480.0,Jack Roth,Dance to the Music of Spring  Montclair No. 12,2763.jpeg,artsy
75000.00000000001,Malcolm T. Liepke,Dive Into the Abyss,2764.jpeg,artsy
8159.999999999998,Angelina May Davis,Tassels,2765.jpeg,artsy
15883.954167649805,Chris Rivers,Solitude 1,2766.jpeg,artsy
10211.999999999996,James Austin Murray,Where d you come from,2767.jpeg,artsy
8325.000000000002,Erró,“Chairman Mao’s Long Journey” Breakfast in Oslo. ,2768.jpeg,artsy
30000.00000000001,John Grande,Singing Cindy  ,2769.jpeg,artsy
1220.9999999999998,Naoki Hanayama,NO MAGIC,2770.jpeg,artsy
33133.081655650414,Mario Schifano,Senza titolo (Untitled),2771.jpeg,artsy
20000.000000000004,René Romero Schuler,Anatalia,2772.jpeg,artsy
15624.999999999993,Damien Hirst,"The Currency : 7491 ""An Incongrous Destiny""",2773.jpeg,artsy
8880.000000000005,Luo Mingjun,Magnolia,2774.jpeg,artsy
52500.00000000004,Larry Poons,89AS-1,2775.jpeg,artsy
69821.20021884472,Cleve Gray,Meditation ,2776.jpeg,artsy
2249.9999999999995,Patricia McParlin,Summer Coast III,2777.jpeg,artsy
5499.999999999997,Sam Falls,Untitled (Painted Photograms  Lattice 70),2778.jpeg,artsy
1000.0,Alice Beasley,Flex,2779.jpeg,artsy
7899.999999999999,CHANG Hsiu-Huang,First Season of Rain,2780.jpeg,artsy
13000.000000000005,Alex Kanevsky,L.H. 2,2781.jpeg,artsy
10000.0,Grace Metzler,Playing Horses,2782.jpeg,artsy
24999.999999999993,Marlon Portales,Autumn,2783.jpeg,artsy
324037.0349203931,Hans Hofmann,Landscape,2784.jpeg,artsy
32000.000000000022,Hunt Slonem,'Blue Silver Ascension' Unique Painting,2785.jpeg,artsy
55000.00000000004,Robert Freeman,Capture the Flag,2786.jpeg,artsy
37500.000000000015,Robert Longo,Boom (in 2 Parts),2787.jpeg,artsy
45000.00000000003,Jon Rafman,𐤌𐤄𐤅𐤌𐤄𐤟𐤁𐤃𐤉𐤉𐤍𐤓 (Riot in the Diner),2788.jpeg,artsy
20904.544960366875,Ross Bleckner,Untitled (RB 3424),2789.jpeg,artsy
10233.694347595107,Ben Vautier,Faire toourner,2790.jpeg,artsy
4999.999999999999,Yoshishige Saito,Work ,2791.jpeg,artsy
825.0000000000001,Janet Chaplin,Catrock Freshwater East,2792.jpeg,artsy
7992.000000000002,Anastasia Rostanina,VOGUE,2793.jpeg,artsy
2199.9999999999995,Kelly Bjork,Love Magic (bisexual lighting),2794.jpeg,artsy
5700.000000000001,Keiki Yamada,Lined up imagining a starry sky,2795.jpeg,artsy
